timestamp,block,protocol,supply_rate,borrow_rate,tvl_whype,utilization_pct,tvl_usd,hype_price_usd
2025-06-01T09:45:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T09:50:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
2025-06-01T09:50:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T09:55:00+00:00,4661507,HyperFi,3.340469,4.612758,1540255.937533,90.519660,,
2025-06-01T09:55:00+00:00,4661507,HyperLend,3.276460,5.067928,4497726.221431,80.802132,,
2025-06-01T10:00:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,49224878.501093,31.958895
2025-06-01T10:00:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,143742361.322110,31.958895
2025-06-01T10:05:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:05:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
2025-06-01T10:10:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:10:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
2025-06-01T10:15:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:15:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
2025-06-01T10:20:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:20:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
2025-06-01T10:25:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:25:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
2025-06-01T10:30:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:30:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
2025-06-01T10:35:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:35:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
2025-06-01T10:40:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:40:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
2025-06-01T10:45:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:45:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
2025-06-01T10:50:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:50:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
2025-06-01T10:55:00+00:00,4665135,HyperFi,3.340470,4.612759,1540255.957638,90.519659,,
2025-06-01T10:55:00+00:00,4665135,HyperLend,3.276460,5.067928,4497726.254142,80.802132,,
